id,user,name,queue,applicationType,startedTime,finishedTime,elapsedTime,memorySeconds,vcoreSeconds
application_1713521642262_0064,hadoop,HIVE-3edb2ecd-c914-4325-8b92-ba222b0866bb,default,TEZ,2024-04-20 06:00:48,2024-04-20 06:23:20,22.528399999999998,572742,45
application_1713521642262_0065,hadoop,HIVE-a4fe3a92-5cc0-46ef-b1ba-ad0b5b7d4a35,default,TEZ,2024-04-20 06:47:13,2024-04-20 06:47:16,0.05736666666666667,0,0
application_1713521642262_0066,hadoop,HIVE-fab32295-00c7-48e4-8a12-57ed4d16d692,default,TEZ,2024-04-20 06:47:27,2024-04-20 06:47:30,0.05458333333333333,0,0
application_1713521642262_0091,hadoop,HIVE-1c16b1e5-93ab-437c-a97c-ec6abeabfc1a,default,TEZ,2024-04-21 00:01:26,2024-04-21 00:01:47,0.3544,448171,36
application_1713521642262_0092,root,Thrift JDBC/ODBC Server,default,SPARK,2024-04-21 03:56:23,1970-01-01 00:00:00,587.7028333333333,30531408052,1001573
application_1713521642262_0093,hadoop,HIVE-ef47d859-25ca-473e-9a12-1838ca75adac,default,TEZ,2024-04-21 05:01:09,2024-04-21 05:01:12,0.05811666666666667,50643,3
application_1713521642262_0094,hadoop,HIVE-277277c1-af08-46ac-89c4-0d1a39734844,default,TEZ,2024-04-21 05:01:23,2024-04-21 05:01:26,0.05435,48665,3
application_1713521642262_0087,hadoop,HIVE-50486b48-86e2-405e-ae15-8c34f6674f36,default,TEZ,2024-04-20 17:37:00,2024-04-20 17:37:02,0.04661666666666667,40690,2
application_1713521642262_0088,hadoop,HIVE-adf29625-2bb6-4059-a0a5-32dea557bbc3,default,TEZ,2024-04-20 17:37:03,2024-04-20 17:37:25,0.36471666666666663,452914,36
application_1713521642262_0089,hadoop,HIVE-1ca2e86d-6363-422e-a139-2b4aeea8a0ac,default,TEZ,2024-04-21 00:01:08,2024-04-21 00:01:12,0.05801666666666667,49646,3
application_1713521642262_0090,hadoop,HIVE-493db184-8a2c-4e72-94f3-fd5f236b2940,default,TEZ,2024-04-21 00:01:22,2024-04-21 00:01:25,0.052950000000000004,45644,3
application_1713521642262_0099,hadoop,HIVE-4e6abeef-f3a7-49a2-9389-873b10ad2de1,default,TEZ,2024-04-21 06:04:35,2024-04-21 06:04:38,0.05801666666666667,51655,3
application_1713521642262_0100,hadoop,HIVE-a2b8801e-e0fc-402f-9243-ccd9fba52dcf,default,TEZ,2024-04-21 06:04:48,2024-04-21 06:04:52,0.055799999999999995,50522,3
application_1713521642262_0101,hadoop,HIVE-1646906f-cc17-4e87-8c1e-aa8349485a98,default,TEZ,2024-04-21 06:04:52,2024-04-21 06:05:12,0.3369666666666667,419565,33
application_1713521642262_0095,hadoop,HIVE-9254e3e5-d960-4d0f-bfd4-46f9fa900682,default,TEZ,2024-04-21 05:01:27,2024-04-21 05:01:47,0.3405833333333333,425357,33
application_1713521642262_0096,hadoop,HIVE-82f9c1aa-793c-4e37-9328-f5751c6baad1,default,TEZ,2024-04-21 05:44:34,2024-04-21 05:49:42,5.141516666666666,4666818,308
application_1713521642262_0097,hadoop,HIVE-68184808-a626-4ea5-b5dd-a6d612316168,default,TEZ,2024-04-21 05:44:48,2024-04-21 05:44:51,0.05583333333333333,50447,3
application_1713521642262_0098,hadoop,HIVE-4724a9a9-e4f6-4fb6-9b9e-fd68e88f30ef,default,TEZ,2024-04-21 05:44:52,2024-04-21 05:45:14,0.36323333333333335,455664,36
application_1713521642262_0011,hadoop,HIVE-d170dce2-1558-4420-b709-409a205f28ba,default,TEZ,2024-04-19 12:11:54,2024-04-19 12:12:13,0.3279166666666667,416650,33
application_1713521642262_0012,hadoop,HIVE-11da157a-fe9c-435e-9c09-43d40fd8445b,default,TEZ,2024-04-19 13:17:24,2024-04-19 13:22:33,5.146133333333333,4669960,309
application_1713521642262_0013,hadoop,HIVE-b9c6a374-5b8d-42ae-93de-d0719089674d,default,TEZ,2024-04-19 17:28:00,2024-04-19 17:28:03,0.05753333333333333,49722,3
application_1713521642262_0014,hadoop,HIVE-798ae9d2-78fd-4788-9eda-990dc3cf6a5f,default,TEZ,2024-04-19 17:28:13,2024-04-19 17:28:17,0.05535,49314,3
application_1713521642262_0007,hadoop,HIVE-8b615174-93e6-4a03-991d-78c726892240,default,TEZ,2024-04-19 12:10:50,2024-04-19 12:10:54,0.05458333333333333,48906,3
application_1713521642262_0008,hadoop,HIVE-660e4146-e7f1-43c4-ab10-470d9d5de71a,default,TEZ,2024-04-19 12:10:54,2024-04-19 12:11:14,0.33455,425040,34
application_1713521642262_0009,hadoop,HIVE-71e3824a-02be-4409-93a3-f3a3c0af2f62,default,TEZ,2024-04-19 12:11:36,2024-04-19 12:11:39,0.05728333333333333,50371,3
application_1713521642262_0010,hadoop,HIVE-26be3f7b-2506-46ee-a7c2-a011ae1e0a3a,default,TEZ,2024-04-19 12:11:50,2024-04-19 12:11:53,0.05471666666666666,49541,3
application_1713521642262_0019,root,HIVE-0e1bd921-c1ec-4292-a51d-cd8b57887233,default,TEZ,2024-04-19 17:47:49,2024-04-19 17:52:58,5.146100000000001,4669597,309
application_1713521642262_0020,hadoop,HIVE-5e503337-cdb3-47a7-b631-cc57fa740f4c,default,TEZ,2024-04-19 18:18:14,2024-04-19 18:18:17,0.05701666666666667,51142,3
application_1713521642262_0021,hadoop,HIVE-24b84363-6dda-4782-9bfe-469e8858dc31,default,TEZ,2024-04-19 18:18:28,2024-04-19 18:18:31,0.055266666666666665,48861,3
application_1713521642262_0022,hadoop,HIVE-c35b3d82-917a-4cb9-82f4-bd31182cc41b,default,TEZ,2024-04-19 18:18:32,2024-04-19 18:18:53,0.354,443581,35
application_1713521642262_0015,hadoop,HIVE-ad53a380-958e-4253-931a-455fd11bdf68,default,TEZ,2024-04-19 17:28:17,2024-04-19 17:28:38,0.3503833333333333,438309,35
application_1713521642262_0016,hadoop,HIVE-8b21d2e7-69ea-460e-b4ac-7f190c435d8d,default,TEZ,2024-04-19 17:46:56,2024-04-19 17:46:59,0.056799999999999996,50553,3
application_1713521642262_0017,hadoop,HIVE-3ab9a83c-7cff-46ae-8636-2561afa96536,default,TEZ,2024-04-19 17:47:09,2024-04-19 17:47:13,0.05688333333333333,50960,3
application_1713521642262_0018,hadoop,HIVE-bbf5009e-d15e-40b8-a3a5-35ba48dd5884,default,TEZ,2024-04-19 17:47:14,2024-04-19 17:47:33,0.33195,423854,34
application_1713521642262_0003,hadoop,HIVE-ff6568e1-3519-4a8d-9be3-56bfe2ac79d2,default,TEZ,2024-04-19 12:05:40,2024-04-19 12:05:41,0.02215,18880,1
application_1713521642262_0004,hadoop,HIVE-f39e2169-49d7-435e-9bc3-80934e7ae7cf,default,TEZ,2024-04-19 12:07:54,2024-04-19 12:07:57,0.0601,52290,3
application_1713521642262_0005,hadoop,HIVE-c9f3f362-a34a-48bd-95ba-bd0397e32e13,default,TEZ,2024-04-19 12:08:08,2024-04-19 12:08:09,0.020983333333333333,18003,1
application_1713521642262_0006,hadoop,HIVE-7ec53ec6-83dc-4258-90e4-6f25adc3ff5b,default,TEZ,2024-04-19 12:10:36,2024-04-19 12:10:40,0.0563,49148,3
application_1713521642262_0001,root,Thrift JDBC/ODBC Server,default,SPARK,2024-04-19 10:15:00,2024-04-21 03:55:56,2500.9404833333333,86995657731,6073469
application_1713521642262_0002,hadoop,HIVE-cfbaac59-8262-4b81-ac17-2e920b2bb523,default,TEZ,2024-04-19 12:05:28,2024-04-19 12:05:29,0.011933333333333332,10572,0
application_1713521642262_0043,hadoop,HIVE-8c72f1b4-3b2b-4cde-8876-9bdc21492009,default,TEZ,2024-04-20 00:01:16,2024-04-20 00:01:36,0.3361,428469,34
application_1713521642262_0044,hadoop,HIVE-9c0d6edd-94f6-4cf4-ad44-4938284fe831,default,TEZ,2024-04-20 01:00:53,2024-04-20 01:00:57,0.0584,50537,3
application_1713521642262_0045,hadoop,HIVE-c227041a-ccf2-4bce-bb0c-11e709148c60,default,TEZ,2024-04-20 01:01:07,2024-04-20 01:01:10,0.049216666666666666,44345,2
application_1713521642262_0046,hadoop,HIVE-91008e32-a1ca-49a0-8d88-f1b110caef0a,default,TEZ,2024-04-20 01:01:11,2024-04-20 01:01:32,0.3489333333333333,436640,35
application_1713521642262_0039,hadoop,HIVE-06e487f5-5ac6-401d-aa85-20f2db3b9fa9,default,TEZ,2024-04-19 23:01:14,2024-04-19 23:01:17,0.055150000000000005,46807,3
application_1713521642262_0040,hadoop,HIVE-4df16dc8-7dbc-46a1-8993-7eedb9a82676,default,TEZ,2024-04-19 23:01:18,2024-04-19 23:01:42,0.3969,485901,38
application_1713521642262_0041,hadoop,HIVE-d1d8cce7-2260-4e69-93da-acadb5ea76ea,default,TEZ,2024-04-20 00:00:58,2024-04-20 00:01:02,0.05798333333333334,50945,3
application_1713521642262_0042,hadoop,HIVE-8768bfe3-729c-4ed4-8c0f-40ab968ca07f,default,TEZ,2024-04-20 00:01:12,2024-04-20 00:01:15,0.05536666666666667,48831,3
application_1713521642262_0051,hadoop,HIVE-0b00b751-bb0f-47ce-8670-bbb12419c86c,default,TEZ,2024-04-20 03:01:17,2024-04-20 03:01:21,0.05433333333333333,48891,3
application_1713521642262_0052,hadoop,HIVE-7a33d86c-42e3-4cc8-965d-63e2a204de42,default,TEZ,2024-04-20 03:01:22,2024-04-20 03:01:45,0.38415,482487,38
application_1713521642262_0053,hadoop,HIVE-56e7ff28-35c6-4a5a-ac92-e81aa4161465,default,TEZ,2024-04-20 04:01:03,2024-04-20 04:01:11,0.1446,138624,9
application_1713521642262_0054,hadoop,HIVE-e54998a8-198e-47a5-b5d9-858a22bd8ba9,default,TEZ,2024-04-20 04:01:16,2024-04-20 04:01:20,0.05716666666666667,50522,3
application_1713521642262_0047,hadoop,HIVE-93977d92-2ef4-4760-b83f-0338be832824,default,TEZ,2024-04-20 02:00:50,2024-04-20 02:00:54,0.05818333333333334,50251,3
application_1713521642262_0048,hadoop,HIVE-77fd3dea-9dda-4f54-9ee1-9c7fcc5f2591,default,TEZ,2024-04-20 02:01:04,2024-04-20 02:01:07,0.05325,48196,3
application_1713521642262_0049,hadoop,HIVE-02438ca7-2cbf-46ad-b2a2-79626e8681ec,default,TEZ,2024-04-20 02:01:08,2024-04-20 02:01:28,0.3404,432781,34
application_1713521642262_0050,hadoop,HIVE-65dbdb17-4bc3-437f-9faf-6f9a1627069f,default,TEZ,2024-04-20 03:01:04,2024-04-20 03:01:07,0.057216666666666666,49858,3
application_1713521642262_0027,hadoop,HIVE-9118d4fd-eef4-4a58-be34-ba2d78bce35b,default,TEZ,2024-04-19 19:01:27,2024-04-19 19:01:30,0.05401666666666667,0,0
application_1713521642262_0028,hadoop,HIVE-d6fcc573-d7b6-46db-a38e-6c0194edd029,default,TEZ,2024-04-19 19:01:31,2024-04-19 19:16:56,15.4206,463949,38
application_1713521642262_0029,hadoop,HIVE-51a04923-bd62-410c-b856-60949d405dd3,default,TEZ,2024-04-19 20:01:08,2024-04-19 20:01:11,0.058366666666666664,50326,3
application_1713521642262_0030,hadoop,HIVE-4e26ef4a-5e92-4f2c-a34f-ae9a316014ce,default,TEZ,2024-04-19 20:01:22,2024-04-19 20:01:25,0.05446666666666666,47955,3
application_1713521642262_0023,hadoop,HIVE-9ddd593e-91fa-42f9-ac1d-e09ff2a1c3d2,default,TEZ,2024-04-19 18:46:26,2024-04-19 18:46:29,0.057433333333333336,51565,3
application_1713521642262_0024,hadoop,HIVE-d9cebe0f-9256-4267-92f6-8aabc293980d,default,TEZ,2024-04-19 18:46:40,2024-04-19 18:46:43,0.05421666666666667,49012,3
application_1713521642262_0025,hadoop,HIVE-a57270a1-0f1d-4198-89ee-ea2ab14bbf76,default,TEZ,2024-04-19 18:46:44,2024-04-19 18:47:04,0.34273333333333333,430010,34
application_1713521642262_0026,hadoop,HIVE-5105b080-ce81-43c8-aaa0-366dd0860a2e,default,TEZ,2024-04-19 19:01:13,2024-04-19 19:01:17,0.059166666666666666,0,0
application_1713521642262_0035,hadoop,HIVE-5f321fc0-91a4-442c-b2c1-ed9c10538ddf,default,TEZ,2024-04-19 22:01:00,2024-04-19 22:01:03,0.05848333333333333,51036,3
application_1713521642262_0036,hadoop,HIVE-6542c37f-8137-4e3b-bfdb-330cffeeb867,default,TEZ,2024-04-19 22:01:14,2024-04-19 22:01:17,0.056716666666666665,50643,3
application_1713521642262_0037,hadoop,HIVE-59ec119f-abf1-4e2e-bdb1-0333bbf58ae3,default,TEZ,2024-04-19 22:01:18,2024-04-19 22:01:38,0.3286,415600,33
application_1713521642262_0038,hadoop,HIVE-b804ee2a-21e8-44f0-b6d8-395ba785bc48,default,TEZ,2024-04-19 23:01:00,2024-04-19 23:01:03,0.05931666666666667,52410,3
application_1713521642262_0031,hadoop,HIVE-6ef3e9e0-226b-42e0-98dc-b49cda98e84a,default,TEZ,2024-04-19 20:01:25,2024-04-19 20:01:45,0.32639999999999997,414505,33
application_1713521642262_0032,hadoop,HIVE-8ea41555-188d-43d3-a261-1868e2531dd2,default,TEZ,2024-04-19 21:01:05,2024-04-19 21:01:09,0.058499999999999996,50069,3
application_1713521642262_0033,hadoop,HIVE-95a2590a-b20a-40fc-8913-98f3b60ef9d0,default,TEZ,2024-04-19 21:01:19,2024-04-19 21:01:23,0.053899999999999997,48740,3
application_1713521642262_0034,hadoop,HIVE-157334c8-7c7b-46a6-be6f-9b4e8fce1e10,default,TEZ,2024-04-19 21:01:23,2024-04-19 21:01:44,0.3484666666666667,436844,36
